country,score,upper,lower,gdp_explained,ss_explained,hle_explained,fmlc_explained,gen_explained,pc_explained,dystopia_residual,year,rank,Country/Territory,Region,C/T,Edition,Status,PR rating,CL rating,A1,A2,A3,A,B1,B2,B3,B4,B,C1,C2,C3,C,Add Q,Add A,PR,D1,D2,D3,D4,D,E1,E2,E3,E,F1,F2,F3,F4,F,G1,G2,G3,G4,G,CL,Total,_merge
Democratic Republic of Congo,4.28000020980835,4.35781083270907,4.20218958690763,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,2.22495865821838,2017,126.0,Democratic Republic of Congo,Africa,c,2017.0,NF,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,15.0,19.0,both
Mali,4.19000005722046,4.26967071101069,4.11032940343022,0.476180493831635,1.28147339820862,0.169365674257278,0.306613743305206,0.183354198932648,0.104970246553421,1.66819095611572,2017,127.0,Mali,Africa,c,2017.0,PF,5.0,4.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,4.0,0.0,0.0,17.0,3.0,3.0,3.0,3.0,12.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,28.0,45.0,both
Ivory Coast,4.17999982833862,4.27518256321549,4.08481709346175,0.603048920631409,0.904780030250549,0.0486421696841717,0.447706192731857,0.201237469911575,0.130061775445938,1.84496426582336,2017,128.0,Ivory Coast,Africa,c,2017.0,PF,4.0,4.0,3.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,8.0,3.0,1.0,1.0,5.0,0.0,0.0,20.0,2.0,3.0,3.0,3.0,11.0,2.0,3.0,3.0,8.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,7.0,32.0,52.0,both
Cambodia,4.16800022125244,4.27851781353354,4.05748262897134,0.601765096187592,1.00623834133148,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762,1.04294109344482,2017,129.0,Cambodia,Asia,c,2017.0,NF,6.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,11.0,1.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,20.0,31.0,both
Sudan,4.13899993896484,4.34574716508389,3.9322527128458,0.65951669216156,1.21400856971741,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,1.68706583976746,2017,130.0,Sudan,Africa,c,2017.0,NF,7.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,both
Ghana,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.873664736747742,0.295637726783752,0.423026293516159,0.256923943758011,0.0253363698720932,1.57786750793457,2017,131.0,Ghana,Africa,c,2017.0,F,1.0,2.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,3.0,3.0,10.0,0.0,0.0,37.0,3.0,3.0,4.0,4.0,14.0,4.0,4.0,3.0,11.0,2.0,3.0,3.0,3.0,11.0,3.0,3.0,2.0,2.0,10.0,46.0,83.0,both
Ukraine,4.09600019454956,4.18541010454297,4.00659028455615,0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,0.270061463117599,0.0230294708162546,0.814382314682007,2017,132.0,Ukraine,Eurasia,c,2017.0,PF,3.0,3.0,4.0,3.0,2.0,9.0,3.0,3.0,1.0,3.0,10.0,3.0,1.0,2.0,6.0,0.0,0.0,25.0,2.0,3.0,3.0,3.0,11.0,3.0,3.0,3.0,9.0,1.0,2.0,1.0,2.0,6.0,3.0,2.0,3.0,2.0,10.0,36.0,61.0,both
Uganda,4.08099985122681,4.19579996705055,3.96619973540306,0.381430715322495,1.12982773780823,0.217632606625557,0.443185955286026,0.325766056776047,0.057069718837738,1.526362657547,2017,133.0,Uganda,Africa,c,2017.0,NF,6.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,11.0,1.0,3.0,3.0,2.0,9.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,7.0,24.0,35.0,both
Burkina,4.03200006484985,4.12405906438828,3.93994106531143,0.3502277135849,1.04328000545502,0.215844258666039,0.324367851018906,0.250864684581757,0.120328105986118,1.72721290588379,2017,134.0,Burkina,Africa,c,2017.0,PF,4.0,3.0,2.0,2.0,3.0,7.0,2.0,3.0,2.0,3.0,10.0,2.0,2.0,2.0,6.0,0.0,0.0,23.0,3.0,4.0,3.0,4.0,14.0,3.0,3.0,3.0,9.0,2.0,2.0,2.0,2.0,8.0,3.0,2.0,2.0,2.0,9.0,40.0,63.0,both
Niger,4.02799987792969,4.11194681972265,3.94405293613672,0.161925330758095,0.993025004863739,0.26850500702858,0.36365869641304,0.228673845529556,0.138572946190834,1.87398338317871,2017,135.0,Niger,Africa,c,2017.0,PF,4.0,4.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,6.0,0.0,0.0,21.0,2.0,3.0,3.0,3.0,11.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,6.0,28.0,49.0,both
Malawi,3.97000002861023,4.07747881740332,3.86252123981714,0.233442038297653,0.512568831443787,0.315089583396912,0.466914653778076,0.287170469760895,0.0727116540074348,2.08178615570068,2017,136.0,Malawi,Africa,c,2017.0,PF,3.0,3.0,3.0,3.0,2.0,8.0,3.0,3.0,3.0,3.0,12.0,3.0,1.0,2.0,6.0,0.0,0.0,26.0,3.0,4.0,3.0,3.0,13.0,3.0,2.0,3.0,8.0,3.0,2.0,2.0,2.0,9.0,2.0,2.0,1.0,2.0,7.0,37.0,63.0,both
Chad,3.93600010871887,4.0347115239501,3.83728869348764,0.438012987375259,0.953855872154236,0.0411347150802612,0.16234202682972,0.216113850474358,0.0535818822681904,2.07123804092407,2017,137.0,Chad,Africa,c,2017.0,NF,7.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,14.0,18.0,both
Zimbabwe,3.875,3.97869964271784,3.77130035728216,0.375846534967422,1.08309590816498,0.196763753890991,0.336384207010269,0.189143493771553,0.0953753814101219,1.59797024726868,2017,138.0,Zimbabwe,Africa,c,2017.0,PF,5.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,0.0,0.0,12.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,20.0,32.0,both
Lesotho,3.80800008773804,4.04434397548437,3.5716561999917,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.157497271895409,0.119094640016556,1.42983531951904,2017,139.0,Lesotho,Africa,c,2017.0,PF,3.0,3.0,3.0,4.0,3.0,10.0,3.0,3.0,2.0,3.0,11.0,2.0,2.0,2.0,6.0,0.0,0.0,27.0,2.0,4.0,3.0,3.0,12.0,2.0,3.0,2.0,7.0,3.0,2.0,2.0,2.0,9.0,3.0,2.0,2.0,2.0,9.0,37.0,64.0,both
Angola,3.79500007629395,3.95164193540812,3.63835821717978,0.858428180217743,1.10441195964813,0.0498686656355858,0.0,0.097926490008831,0.0697203353047371,1.61448240280151,2017,140.0,Angola,Africa,c,2017.0,NF,6.0,6.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,14.0,24.0,both
Afghanistan,3.79399991035461,3.87366141527891,3.71433840543032,0.401477217674255,0.581543326377869,0.180746778845787,0.106179520487785,0.311870932579041,0.0611578300595284,2.15080118179321,2017,141.0,Afghanistan,Asia,c,2017.0,NF,6.0,6.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,10.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,24.0,both
Botswana,3.76600003242493,3.87412266626954,3.65787739858031,1.12209415435791,1.22155499458313,0.341755509376526,0.505196332931519,0.0993484482169151,0.0985831990838051,0.3779137134552,2017,142.0,Botswana,Africa,c,2017.0,F,3.0,2.0,3.0,4.0,3.0,10.0,3.0,2.0,3.0,2.0,10.0,3.0,3.0,2.0,8.0,0.0,0.0,28.0,2.0,4.0,3.0,3.0,12.0,4.0,4.0,2.0,10.0,3.0,3.0,3.0,2.0,11.0,3.0,3.0,2.0,3.0,11.0,44.0,72.0,both
Benin,3.65700006484985,3.74578355133533,3.56821657836437,0.431085407733917,0.435299843549728,0.209930211305618,0.425962775945663,0.207948461174965,0.0609290152788162,1.88563096523285,2017,143.0,Benin,Africa,c,2017.0,F,2.0,2.0,3.0,3.0,3.0,9.0,4.0,4.0,4.0,4.0,16.0,3.0,2.0,3.0,8.0,0.0,0.0,33.0,3.0,4.0,4.0,4.0,15.0,4.0,4.0,4.0,12.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,2.0,2.0,10.0,49.0,82.0,both
Madagascar,3.64400005340576,3.71431910589337,3.57368100091815,0.305808693170547,0.913020372390747,0.375223308801651,0.189196765422821,0.208732530474663,0.0672319754958153,1.58461260795593,2017,144.0,Madagascar,Africa,c,2017.0,PF,3.0,4.0,3.0,3.0,3.0,9.0,3.0,3.0,2.0,2.0,10.0,2.0,1.0,2.0,5.0,0.0,0.0,24.0,2.0,2.0,3.0,3.0,10.0,2.0,3.0,3.0,8.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,2.0,8.0,32.0,56.0,both
Haiti,3.6029999256134,3.73471479773521,3.47128505349159,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.489203780889511,0.0998721495270729,1.69716763496399,2017,145.0,Haiti,Americas,c,2017.0,PF,5.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,8.0,1.0,1.0,2.0,4.0,0.0,0.0,15.0,2.0,3.0,2.0,3.0,10.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,6.0,24.0,39.0,both
Yemen,3.59299993515015,3.69275031983852,3.49324955046177,0.591683447360992,0.93538224697113,0.310080915689468,0.249463722109795,0.104125209152699,0.0567674227058887,1.34560060501099,2017,146.0,Yemen,Middle East,c,2017.0,NF,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,12.0,14.0,both
South Sudan,3.59100008010864,3.72553858578205,3.45646157443523,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,1.87956738471985,2017,147.0,South Sudan,Africa,c,2017.0,NF,7.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,both
Liberia,3.53299999237061,3.65375626087189,3.41224372386932,0.119041793048382,0.872117936611176,0.229918196797371,0.332881182432175,0.26654988527298,0.0389482490718365,1.67328596115112,2017,148.0,Liberia,Africa,c,2017.0,PF,3.0,4.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,3.0,12.0,3.0,2.0,2.0,7.0,0.0,0.0,28.0,2.0,3.0,3.0,3.0,11.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,8.0,34.0,62.0,both
Guinea,3.50699996948242,3.58442812889814,3.4295718100667,0.244549930095673,0.791244685649872,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,1.55231189727783,2017,149.0,Guinea,Africa,c,2017.0,PF,5.0,5.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,1.0,3.0,0.0,0.0,17.0,1.0,3.0,3.0,3.0,10.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,24.0,41.0,both
Togo,3.49499988555908,3.59403811171651,3.39596165940166,0.305444717407227,0.431882530450821,0.247105568647385,0.38042613863945,0.196896150708199,0.0956650152802467,1.83722925186157,2017,150.0,Togo,Africa,c,2017.0,PF,4.0,4.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,5.0,0.0,0.0,18.0,2.0,3.0,2.0,2.0,9.0,2.0,2.0,3.0,7.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,1.0,2.0,7.0,30.0,48.0,both
Rwanda,3.47099995613098,3.54303023353219,3.39896967872977,0.368745893239975,0.945707023143768,0.326424807310104,0.581843852996826,0.252756029367447,0.455220013856888,0.540061235427856,2017,151.0,Rwanda,Africa,c,2017.0,NF,6.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,7.0,16.0,24.0,both
Syria,3.46199989318848,3.66366855680943,3.26033122956753,0.777153134346008,0.396102607250214,0.50053334236145,0.0815394446253777,0.493663728237152,0.151347130537033,1.06157350540161,2017,152.0,Syria,Middle East,c,2017.0,NF,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,both
Tanzania,3.34899997711182,3.46142975538969,3.23657019883394,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,0.621130466461182,2017,153.0,Tanzania,Africa,c,2017.0,PF,3.0,4.0,3.0,2.0,2.0,7.0,2.0,3.0,3.0,3.0,11.0,3.0,2.0,2.0,7.0,0.0,0.0,25.0,2.0,3.0,2.0,2.0,9.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0,9.0,3.0,2.0,2.0,2.0,9.0,33.0,58.0,both
Burundi,2.90499997138977,3.07469033300877,2.73530960977077,0.091622568666935,0.629793584346771,0.151610791683197,0.0599007532000542,0.204435184597969,0.0841479450464249,1.68302416801453,2017,154.0,Burundi,Africa,c,2017.0,NF,7.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,14.0,19.0,both
Central African Republic,2.69300007820129,2.86488426923752,2.52111588716507,0.0,0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,2.06600475311279,2017,155.0,Central African Republic,Africa,c,2017.0,NF,7.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,10.0,both
Denmark,7.526,7.592,7.46,1.44178,1.16374,0.79504,0.57941,0.44453,0.36171,2.73939,2016,1.0,Denmark,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,3.0,4.0,15.0,58.0,98.0,both
Switzerland,7.509,7.59,7.428,1.52733,1.14524,0.86303,0.58557,0.41203,0.28083,2.69463,2016,2.0,Switzerland,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,12.0,0.0,0.0,39.0,4.0,3.0,4.0,4.0,15.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,3.0,15.0,57.0,96.0,both
Iceland,7.501,7.669,7.333,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137,2016,3.0,Iceland,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,4.0,16.0,60.0,100.0,both
Norway,7.498,7.575,7.421,1.57744,1.1269,0.79579,0.59609,0.35776,0.37895,2.66465,2016,4.0,Norway,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,4.0,16.0,60.0,100.0,both
Finland,7.413,7.475,7.351,1.40598,1.13464,0.81091,0.57104,0.41004,0.25492,2.82596,2016,5.0,Finland,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,4.0,16.0,60.0,100.0,both
Canada,7.404,7.473,7.335,1.44015,1.0961,0.8276,0.5737,0.31329,0.44834,2.70485,2016,6.0,Canada,Americas,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,4.0,16.0,59.0,99.0,both
Netherlands,7.339,7.394,7.284,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749,2016,7.0,Netherlands,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,4.0,16.0,59.0,99.0,both
New Zealand,7.334,7.404,7.264,1.36066,1.17278,0.83096,0.58147,0.41904,0.49401,2.47553,2016,8.0,New Zealand,Asia,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,3.0,15.0,58.0,98.0,both
Australia,7.313,7.385,7.241,1.44443,1.10476,0.8512,0.56837,0.32331,0.47407,2.5465,2016,9.0,Australia,Asia,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,3.0,15.0,58.0,98.0,both
Sweden,7.291,7.355,7.227,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734,2016,10.0,Sweden,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,4.0,16.0,60.0,100.0,both
Israel,7.267,7.335,7.199,1.33766,0.99537,0.84917,0.36432,0.08728,0.32288,3.31029,2016,11.0,Israel,Middle East,c,2016.0,F,1.0,2.0,4.0,4.0,4.0,12.0,3.0,4.0,4.0,3.0,14.0,4.0,3.0,3.0,10.0,0.0,0.0,36.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,4.0,10.0,4.0,3.0,2.0,2.0,11.0,3.0,3.0,3.0,2.0,11.0,44.0,80.0,both
Austria,7.119,7.193,7.045,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343,2016,12.0,Austria,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,3.0,3.0,10.0,0.0,0.0,37.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,3.0,15.0,58.0,95.0,both
United States,7.104,7.188,7.02,1.50796,1.04782,0.779,0.48163,0.14868,0.41077,2.72782,2016,13.0,United States,Americas,c,2016.0,F,1.0,1.0,4.0,4.0,3.0,11.0,4.0,4.0,3.0,4.0,15.0,3.0,4.0,3.0,10.0,0.0,0.0,36.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,3.0,11.0,4.0,3.0,3.0,3.0,13.0,4.0,4.0,4.0,3.0,15.0,54.0,90.0,both
Costa Rica,7.087,7.175,6.999,1.06879,1.02152,0.76146,0.55225,0.10547,0.22553,3.35168,2016,14.0,Costa Rica,Americas,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,3.0,3.0,10.0,0.0,0.0,37.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,3.0,11.0,4.0,3.0,3.0,3.0,13.0,4.0,3.0,3.0,3.0,13.0,53.0,90.0,both
Puerto Rico,7.039,7.284,6.794,1.35943,1.08113,0.77758,0.46823,0.12275,0.22202,3.0076,2016,15.0,Puerto Rico,Americas,t,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,3.0,4.0,15.0,3.0,3.0,4.0,10.0,0.0,0.0,37.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,3.0,11.0,3.0,4.0,2.0,3.0,12.0,4.0,4.0,3.0,3.0,14.0,53.0,90.0,both
Germany,6.994,7.058,6.93,1.44787,1.09774,0.81487,0.53466,0.28551,0.30452,2.50931,2016,16.0,Germany,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,12.0,0.0,0.0,39.0,4.0,3.0,4.0,4.0,15.0,4.0,4.0,4.0,12.0,4.0,4.0,3.0,3.0,14.0,4.0,4.0,4.0,3.0,15.0,56.0,95.0,both
Brazil,6.952,7.029,6.875,1.08754,1.03938,0.61415,0.40425,0.14166,0.15776,3.50733,2016,17.0,Brazil,Americas,c,2016.0,F,2.0,2.0,4.0,3.0,4.0,11.0,4.0,4.0,3.0,3.0,14.0,3.0,2.0,3.0,8.0,0.0,0.0,33.0,3.0,4.0,4.0,4.0,15.0,3.0,4.0,3.0,10.0,3.0,2.0,2.0,3.0,10.0,4.0,3.0,3.0,3.0,13.0,48.0,81.0,both
Belgium,6.929,6.997,6.861,1.42539,1.05249,0.81959,0.51354,0.26248,0.2424,2.61355,2016,18.0,Belgium,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,4.0,3.0,4.0,4.0,15.0,4.0,4.0,4.0,12.0,4.0,3.0,4.0,3.0,14.0,4.0,4.0,4.0,3.0,15.0,56.0,96.0,both
Ireland,6.907,6.978,6.836,1.48341,1.16157,0.81455,0.54008,0.29754,0.44963,2.15988,2016,19.0,Ireland,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,3.0,4.0,11.0,0.0,0.0,39.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,3.0,3.0,14.0,4.0,4.0,3.0,4.0,15.0,57.0,96.0,both
Luxembourg,6.871,6.938,6.804,1.69752,1.03999,0.84542,0.5487,0.35329,0.27571,2.11055,2016,20.0,Luxembourg,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,3.0,3.0,10.0,0.0,0.0,38.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,4.0,16.0,60.0,98.0,both
Mexico,6.778,6.876,6.68,1.11508,0.7146,0.71143,0.37709,0.18355,0.11735,3.55906,2016,21.0,Mexico,Americas,c,2016.0,PF,3.0,3.0,3.0,3.0,3.0,9.0,3.0,4.0,2.0,3.0,12.0,2.0,2.0,3.0,7.0,0.0,0.0,28.0,2.0,4.0,4.0,3.0,13.0,3.0,3.0,2.0,8.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,3.0,2.0,10.0,37.0,65.0,both
Singapore,6.739,6.804,6.674,1.64555,0.86758,0.94719,0.4877,0.46987,0.32706,1.99375,2016,22.0,Singapore,Asia,c,2016.0,PF,4.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,8.0,2.0,3.0,2.0,7.0,0.0,0.0,19.0,1.0,3.0,2.0,3.0,9.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,7.0,3.0,3.0,3.0,3.0,12.0,32.0,51.0,both
United Kingdom,6.725,6.803,6.647,1.40283,1.08672,0.80991,0.50036,0.27399,0.50156,2.14999,2016,23.0,United Kingdom,Europe,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,0.0,0.0,40.0,3.0,4.0,3.0,3.0,13.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,4.0,4.0,3.0,15.0,55.0,95.0,both
Chile,6.705,6.795,6.615,1.2167,0.90587,0.81883,0.37789,0.11451,0.31595,2.95505,2016,24.0,Chile,Americas,c,2016.0,F,1.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,15.0,4.0,3.0,4.0,11.0,0.0,0.0,38.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,12.0,4.0,4.0,3.0,3.0,14.0,4.0,4.0,4.0,3.0,15.0,57.0,95.0,both
